offline_datapoint_12 1686495569 98,503
offline_datapoint_1 1686495569 0,667
offline_datapoint_24 1686495569 17152,000
offline_datapoint_6 1686495569 0,012
offline_datapoint_13 1686495574 251767,000
offline_datapoint_7 1686495574 2809,000
offline_datapoint_28 1686495574 598949888,000
offline_datapoint_16 1686495574 481693696,000
offline_datapoint_5 1686495574 8736808960,000
offline_datapoint_11 1686495574 222208000,000
offline_datapoint_27 1686495574 9860,000
offline_datapoint_21 1686495572 0,000
offline_datapoint_10 1686495572 6743,391
offline_datapoint_23 1686495574 222208000,000
offline_datapoint_3 1686495572 0,000
offline_datapoint_22 1686495574 4638785536,000
offline_datapoint_9 1686495574 7230889984,000
offline_datapoint_8 1686495572 0,043
offline_datapoint_14 1686495572 2,101
offline_datapoint_26 1686495572 0,778
offline_datapoint_15 1686495572 2251,338
offline_datapoint_20 1686495574 0,000
offline_datapoint_2 1686495572 2737,988
offline_datapoint_18 1686495572 813,629
offline_datapoint_0 1686495572 1,465
offline_datapoint_19 1686495572 7,967
offline_datapoint_12 1686495572 98,128
offline_datapoint_1 1686495572 0,664
offline_datapoint_24 1686495572 6485,333
offline_datapoint_6 1686495572 0,015
offline_datapoint_13 1686495577 251767,000
offline_datapoint_7 1686495577 2807,000
offline_datapoint_28 1686495577 598958080,000
offline_datapoint_16 1686495577 481714176,000
offline_datapoint_5 1686495577 8735387648,000
offline_datapoint_11 1686495577 222388224,000
offline_datapoint_27 1686495577 9860,000
offline_datapoint_21 1686495575 2,676
offline_datapoint_10 1686495575 4632,844
offline_datapoint_23 1686495577 222388224,000
offline_datapoint_3 1686495575 0,335
offline_datapoint_22 1686495577 4638609408,000
offline_datapoint_9 1686495577 7231078400,000
offline_datapoint_8 1686495575 0,174
offline_datapoint_14 1686495575 1,678
offline_datapoint_26 1686495575 1,133
offline_datapoint_15 1686495575 2269,919
offline_datapoint_20 1686495577 0,000
offline_datapoint_2 1686495575 2754,347
offline_datapoint_18 1686495575 535,949
offline_datapoint_0 1686495575 1,076
offline_datapoint_19 1686495575 40,146
offline_datapoint_12 1686495575 98,690
offline_datapoint_1 1686495575 5,353
offline_datapoint_24 1686495575 8260,267
offline_datapoint_6 1686495575 0,011
offline_datapoint_13 1686495580 251767,000
offline_datapoint_7 1686495580 2821,000
offline_datapoint_28 1686495580 598966272,000
offline_datapoint_16 1686495580 481796096,000
offline_datapoint_5 1686495580 8723296256,000
offline_datapoint_11 1686495580 222654464,000
offline_datapoint_27 1686495580 9870,000
offline_datapoint_21 1686495578 0,000
offline_datapoint_10 1686495578 6114,921
offline_datapoint_23 1686495580 222654464,000
offline_datapoint_3 1686495578 0,000
offline_datapoint_22 1686495580 4625285120,000
offline_datapoint_9 1686495580 7218356224,000
offline_datapoint_8 1686495578 0,260
offline_datapoint_14 1686495578 2,943
offline_datapoint_26 1686495578 1,085
offline_datapoint_15 1686495578 2685,754
offline_datapoint_20 1686495580 0,000
offline_datapoint_2 1686495578 2648,433
offline_datapoint_18 1686495578 769,072
offline_datapoint_0 1686495578 1,220
offline_datapoint_19 1686495578 8,997
offline_datapoint_12 1686495578 98,513
offline_datapoint_1 1686495578 2,666
offline_datapoint_24 1686495578 17445,926
offline_datapoint_6 1686495578 0,012
offline_datapoint_13 1686495583 251767,000
offline_datapoint_7 1686495583 2812,000
offline_datapoint_28 1686495583 598970368,000
offline_datapoint_16 1686495583 481800192,000
offline_datapoint_5 1686495583 8723927040,000
offline_datapoint_11 1686495583 223449088,000
offline_datapoint_27 1686495583 9870,000
offline_datapoint_21 1686495581 5,317
offline_datapoint_10 1686495581 3709,871
offline_datapoint_23 1686495583 223449088,000
offline_datapoint_3 1686495581 0,665
offline_datapoint_22 1686495583 4624809984,000
offline_datapoint_9 1686495583 7218515968,000
offline_datapoint_8 1686495581 0,130
offline_datapoint_14 1686495581 1,648
offline_datapoint_26 1686495581 0,736
offline_datapoint_15 1686495581 1747,092
offline_datapoint_20 1686495583 0,000
offline_datapoint_2 1686495581 1862,745
offline_datapoint_18 1686495581 5932,869
offline_datapoint_0 1686495581 1,764
offline_datapoint_19 1686495581 22,599
offline_datapoint_12 1686495581 98,305
offline_datapoint_1 1686495581 2,326
offline_datapoint_24 1686495581 15962,353
offline_datapoint_6 1686495581 0,018
offline_datapoint_13 1686495586 251767,000
offline_datapoint_7 1686495586 2800,000
offline_datapoint_28 1686495586 598974464,000
offline_datapoint_16 1686495586 481800192,000
offline_datapoint_5 1686495586 8723791872,000
offline_datapoint_11 1686495586 223432704,000
offline_datapoint_27 1686495586 9870,000
offline_datapoint_21 1686495584 0,000
offline_datapoint_10 1686495584 3512,223
offline_datapoint_23 1686495586 223432704,000
offline_datapoint_3 1686495584 0,000
offline_datapoint_22 1686495586 4623917056,000
offline_datapoint_9 1686495586 7218307072,000
offline_datapoint_8 1686495584 0,087
offline_datapoint_14 1686495584 2,424
offline_datapoint_26 1686495584 1,127
offline_datapoint_15 1686495584 2205,001
offline_datapoint_20 1686495586 0,000
offline_datapoint_2 1686495584 2461,319
offline_datapoint_18 1686495584 487,337
offline_datapoint_0 1686495584 1,172
offline_datapoint_19 1686495584 6,990
offline_datapoint_12 1686495584 98,741
offline_datapoint_1 1686495584 0,000
offline_datapoint_24 1686495584 7996,952
offline_datapoint_6 1686495584 0,012
offline_datapoint_13 1686495589 251767,000
offline_datapoint_7 1686495589 2777,000
offline_datapoint_28 1686495589 598974464,000
offline_datapoint_16 1686495589 481800192,000
offline_datapoint_5 1686495589 8721891328,000
offline_datapoint_11 1686495589 223821824,000
offline_datapoint_27 1686495589 9875,000
offline_datapoint_21 1686495587 0,000
offline_datapoint_10 1686495587 2843,214
offline_datapoint_23 1686495589 223821824,000
offline_datapoint_3 1686495587 0,000
offline_datapoint_22 1686495589 4622110720,000
offline_datapoint_9 1686495589 7220211712,000
offline_datapoint_8 1686495587 0,087
offline_datapoint_14 1686495587 1,069
offline_datapoint_26 1686495587 0,782
offline_datapoint_15 1686495587 1479,673
offline_datapoint_20 1686495589 0,000
offline_datapoint_2 1686495587 1743,304
offline_datapoint_18 1686495587 460,521
offline_datapoint_0 1686495587 0,854
offline_datapoint_19 1686495587 2,670
offline_datapoint_12 1686495587 99,035
offline_datapoint_1 1686495587 0,000
offline_datapoint_24 1686495587 10752,000
offline_datapoint_6 1686495587 0,009
offline_datapoint_13 1686495592 251767,000
offline_datapoint_7 1686495592 2779,000
offline_datapoint_28 1686495592 598913024,000
offline_datapoint_16 1686495592 481828864,000
offline_datapoint_5 1686495592 8720957440,000
offline_datapoint_11 1686495592 223645696,000
offline_datapoint_27 1686495592 9873,000
offline_datapoint_21 1686495590 0,333
offline_datapoint_10 1686495590 7272,352
offline_datapoint_23 1686495592 223645696,000
offline_datapoint_3 1686495590 0,333
offline_datapoint_22 1686495592 4622249984,000
offline_datapoint_9 1686495592 7217750016,000
offline_datapoint_8 1686495590 0,304
offline_datapoint_14 1686495590 3,831
offline_datapoint_26 1686495590 1,606
offline_datapoint_15 1686495590 3418,715
offline_datapoint_20 1686495592 0,000
offline_datapoint_2 1686495590 3655,339
offline_datapoint_18 1686495590 995,820
offline_datapoint_0 1686495590 1,593
offline_datapoint_19 1686495590 24,329
offline_datapoint_12 1686495590 97,813
offline_datapoint_1 1686495590 0,667
offline_datapoint_24 1686495590 11895,233
offline_datapoint_6 1686495590 0,016
offline_datapoint_13 1686495595 251767,000
offline_datapoint_7 1686495595 2785,000
offline_datapoint_28 1686495595 598945792,000
offline_datapoint_16 1686495595 481832960,000
offline_datapoint_5 1686495595 8743071744,000
offline_datapoint_11 1686495595 224153600,000
offline_datapoint_27 1686495595 9847,000
offline_datapoint_21 1686495593 2,663
offline_datapoint_10 1686495593 8761,023
offline_datapoint_23 1686495595 224153600,000
offline_datapoint_3 1686495593 0,333
offline_datapoint_22 1686495595 4645851136,000
offline_datapoint_9 1686495595 7240339456,000
offline_datapoint_8 1686495593 0,347
offline_datapoint_14 1686495593 4,417
offline_datapoint_26 1686495593 2,558
offline_datapoint_15 1686495593 5062,028
offline_datapoint_20 1686495595 0,000
offline_datapoint_2 1686495593 5564,303
offline_datapoint_18 1686495593 1593,367
offline_datapoint_0 1686495593 1,154
offline_datapoint_19 1686495593 5,991
offline_datapoint_12 1686495593 98,731
offline_datapoint_1 1686495593 0,000
offline_datapoint_24 1686495593 17749,333
offline_datapoint_6 1686495593 0,012
offline_datapoint_13 1686495598 251767,000
offline_datapoint_7 1686495598 2797,000
offline_datapoint_28 1686495598 599937024,000
offline_datapoint_16 1686495598 481832960,000
offline_datapoint_5 1686495598 8867463168,000
offline_datapoint_11 1686495598 222126080,000
offline_datapoint_27 1686495598 9726,000
offline_datapoint_21 1686495596 2,667
offline_datapoint_10 1686495596 31465,358
offline_datapoint_23 1686495598 222126080,000
offline_datapoint_3 1686495596 0,333
offline_datapoint_22 1686495598 4650364928,000
offline_datapoint_9 1686495598 7254347776,000
offline_datapoint_8 1686495596 1,172
offline_datapoint_14 1686495596 6,558
offline_datapoint_26 1686495596 4,427
offline_datapoint_15 1686495596 10409,883
offline_datapoint_20 1686495598 0,000
offline_datapoint_2 1686495596 10953,648
offline_datapoint_18 1686495596 2270,411
offline_datapoint_0 1686495596 0,957
offline_datapoint_19 1686495596 52,676
offline_datapoint_12 1686495596 98,891
offline_datapoint_1 1686495596 4,001
offline_datapoint_24 1686495596 8321,620
offline_datapoint_6 1686495596 0,010
offline_datapoint_13 1686495601 251767,000
offline_datapoint_7 1686495601 2795,000
offline_datapoint_28 1686495601 600023040,000
offline_datapoint_16 1686495601 481865728,000
offline_datapoint_5 1686495601 8860332032,000
offline_datapoint_11 1686495601 220594176,000
offline_datapoint_27 1686495601 9721,000
offline_datapoint_21 1686495599 15,937
offline_datapoint_10 1686495599 10202,189
offline_datapoint_23 1686495601 220594176,000
offline_datapoint_3 1686495599 1,992
offline_datapoint_22 1686495601 4641533952,000
offline_datapoint_9 1686495601 7246163968,000
offline_datapoint_8 1686495599 1,297
offline_datapoint_14 1686495599 5,840
offline_datapoint_26 1686495599 3,588
offline_datapoint_15 1686495599 5435,767
offline_datapoint_20 1686495601 0,000
offline_datapoint_2 1686495599 5947,403
offline_datapoint_18 1686495599 13312,515
offline_datapoint_0 1686495599 1,543
offline_datapoint_19 1686495599 11,953
offline_datapoint_12 1686495599 98,346
offline_datapoint_1 1686495599 2,656
offline_datapoint_24 1686495599 27761,778
offline_datapoint_6 1686495599 0,015
offline_datapoint_13 1686495604 251767,000
offline_datapoint_7 1686495604 2793,000
offline_datapoint_28 1686495604 601645056,000
offline_datapoint_16 1686495604 481865728,000
offline_datapoint_5 1686495604 8844038144,000
offline_datapoint_11 1686495604 220667904,000
offline_datapoint_27 1686495604 9737,000
offline_datapoint_21 1686495602 2,650
offline_datapoint_10 1686495602 4285,520
offline_datapoint_23 1686495604 220667904,000
offline_datapoint_3 1686495602 0,331
offline_datapoint_22 1686495604 4624351232,000
offline_datapoint_9 1686495604 7229087744,000
offline_datapoint_8 1686495602 1,165
offline_datapoint_14 1686495602 4,160
offline_datapoint_26 1686495602 2,459
offline_datapoint_15 1686495602 2940,933
offline_datapoint_20 1686495604 0,000
offline_datapoint_2 1686495602 3314,926
offline_datapoint_18 1686495602 740,037
offline_datapoint_0 1686495602 0,578
offline_datapoint_19 1686495602 4,638
offline_datapoint_12 1686495602 99,429
offline_datapoint_1 1686495602 2,319
offline_datapoint_24 1686495602 43300,571
offline_datapoint_6 1686495602 0,006
offline_datapoint_13 1686495607 251767,000
offline_datapoint_7 1686495607 2791,000
offline_datapoint_28 1686495607 601645056,000
offline_datapoint_16 1686495607 481865728,000
offline_datapoint_5 1686495607 8843919360,000
offline_datapoint_11 1686495607 221634560,000
offline_datapoint_27 1686495607 9741,000
offline_datapoint_21 1686495605 3,013
offline_datapoint_10 1686495605 2573,814
offline_datapoint_23 1686495607 221634560,000
offline_datapoint_3 1686495605 0,670
offline_datapoint_22 1686495607 4624728064,000
offline_datapoint_9 1686495607 7229579264,000
offline_datapoint_8 1686495605 0,523
offline_datapoint_14 1686495605 2,873
offline_datapoint_26 1686495605 2,005
offline_datapoint_15 1686495605 4381,643
offline_datapoint_20 1686495607 0,000
offline_datapoint_2 1686495605 5128,879
offline_datapoint_18 1686495605 5910,263
offline_datapoint_0 1686495605 0,446
offline_datapoint_19 1686495605 6,696
offline_datapoint_12 1686495605 98,959
offline_datapoint_1 1686495605 2,678
offline_datapoint_24 1686495605 39526,400
