179 1686493345 0,200000 -1,000000 0,200000 0,200000 0,016000
179 1686493344 0,200000 -1,000000 0,200000 0,200000 0,016000
179 1686493343 0,200000 -1,000000 0,200000 0,200000 0,016000
179 1686493342 0,200000 -1,000000 0,200000 0,200000 0,016000
179 1686493341 0,200000 -1,000000 0,200000 0,200000 0,016000
177 1686493345 0,200000 -1,000000 0,200000 0,200000 0,016000
177 1686493344 0,200000 -1,000000 0,200000 0,200000 0,016000
177 1686493343 0,200000 -1,000000 0,200000 0,200000 0,016000
177 1686493342 0,200000 -1,000000 0,200000 0,200000 0,016000
177 1686493341 0,200000 -1,000000 0,200000 0,200000 0,016000
174 1686493345 0,200000 -1,000000 0,200000 0,200000 0,016000
174 1686493344 0,200000 -1,000000 0,200000 0,200000 0,016000
174 1686493343 0,200000 -1,000000 0,200000 0,200000 0,016000
174 1686493342 0,200000 -1,000000 0,200000 0,200000 0,016000
174 1686493341 0,200000 -1,000000 0,200000 0,200000 0,016000
