104 1686493246 1,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493247 1,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493248 1,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493249 1,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493250 1,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493251 2,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493252 2,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493253 2,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493251 1,200000 -1,000000 -101,000000 0,000000 0,000000
118 1686493252 1,200000 -1,000000 -101,000000 0,000000 0,000000
118 1686493253 1,200000 -1,000000 -101,000000 0,000000 0,000000
104 1686493254 2,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493255 2,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493256 3,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493257 3,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493258 3,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493254 1,200000 -1,000000 -101,000000 0,000000 0,000000
118 1686493255 1,200000 -1,000000 -101,000000 0,000000 0,000000
118 1686493256 2,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493257 2,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493258 2,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493259 3,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493260 3,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493261 4,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493262 4,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493263 4,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493259 2,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493260 2,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493261 4,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493262 4,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493263 4,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493264 4,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493265 4,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493266 3,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493267 3,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493268 3,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493264 4,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493265 4,600000 -1,000000 -101,000000 0,000000 0,000000
118 1686493266 2,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493267 2,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493268 2,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493269 3,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493270 3,600000 -1,000000 -101,000000 0,000000 0,000000
104 1686493271 7,200000 -1,000000 -101,000000 0,000000 0,000000
104 1686493272 7,200000 -1,000000 -101,000000 0,000000 0,000000
104 1686493273 7,200000 -1,000000 -101,000000 0,000000 0,000000
118 1686493269 2,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493270 2,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493271 5,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493272 5,800000 -1,000000 -101,000000 0,000000 0,000000
118 1686493273 5,800000 -1,000000 -101,000000 0,000000 0,000000
104 1686493274 7,200000 -1,000000 -101,000000 0,000000 0,000000
104 1686493275 7,200000 -1,000000 -101,000000 0,000000 0,000000
104 1686493276 3,000000 -1,000000 -101,000000 0,000000 0,000000
104 1686493277 3,000000 -1,000000 -101,000000 0,000000 0,000000
