416 1686495527 0,000000 0,000000 -101,000000 0,000000 0,000000
416 1686495528 0,000000 0,000000 -101,000000 0,000000 0,000000
416 1686495529 0,000000 0,000000 -101,000000 0,000000 0,000000
416 1686495530 0,000000 0,000000 -101,000000 0,000000 0,000000
416 1686495531 4,000000 0,400000 1,600000 1,600000 -20,200000
416 1686495532 4,000000 0,400000 3,200000 3,200000 -20,200000
416 1686495533 4,000000 0,400000 4,800000 4,800000 -20,200000
416 1686495534 4,000000 0,400000 6,400000 6,400000 -20,200000
416 1686495535 4,000000 0,400000 8,000000 8,000000 -20,200000
416 1686495536 1,600000 1,000000 9,600000 9,600000 -20,200000
416 1686495537 1,600000 1,000000 11,200000 11,200000 -20,200000
416 1686495538 1,600000 1,000000 12,800000 12,800000 -20,200000
416 1686495539 1,600000 1,000000 14,400000 14,400000 -20,200000
416 1686495540 1,600000 1,000000 16,000000 16,000000 -20,200000
416 1686495541 0,600000 2,000000 17,200000 17,200000 -20,200000
416 1686495542 0,600000 2,000000 18,400000 18,400000 -20,200000
416 1686495543 0,600000 2,000000 19,600000 19,600000 -20,200000
416 1686495544 0,600000 2,000000 20,800000 20,800000 -20,200000
416 1686495545 0,600000 2,000000 22,000000 22,000000 -20,200000
416 1686495546 0,000000 3,800000 22,000000 22,000000 -20,200000
416 1686495547 0,000000 3,800000 22,000000 22,000000 -20,200000
416 1686495548 0,000000 3,800000 22,000000 22,000000 -20,200000
416 1686495549 0,000000 3,800000 22,000000 22,000000 -20,200000
416 1686495550 0,000000 3,800000 22,000000 22,000000 -20,200000
416 1686495551 0,307692 5,200000 23,600000 23,600000 -20,200000
416 1686495552 0,307692 5,200000 25,200000 25,200000 -20,200000
416 1686495553 0,307692 5,200000 26,800000 26,800000 -20,200000
416 1686495554 0,307692 5,200000 28,400000 28,400000 -20,200000
416 1686495555 0,307692 5,200000 30,000000 30,000000 -20,200000
416 1686495556 0,054054 7,400000 30,400000 30,400000 -20,200000
416 1686495557 0,054054 7,400000 30,800000 30,800000 -20,200000
416 1686495558 0,054054 7,400000 31,200000 31,200000 -20,200000
416 1686495559 0,054054 7,400000 31,600000 31,600000 -20,200000
416 1686495560 0,054054 7,400000 32,000000 32,000000 -20,200000
416 1686495561 -0,047619 8,400000 31,600000 31,600000 -20,200000
416 1686495562 -0,047619 8,400000 31,200000 31,200000 -20,200000
416 1686495563 -0,047619 8,400000 30,800000 30,800000 -20,200000
416 1686495564 -0,047619 8,400000 30,400000 30,400000 -20,200000
416 1686495565 -0,047619 8,400000 30,000000 30,000000 -20,200000
416 1686495566 -0,108696 9,200000 29,000000 29,000000 -20,200000
416 1686495567 -0,108696 9,200000 28,000000 28,000000 -20,200000
416 1686495568 -0,108696 9,200000 27,000000 27,000000 -20,200000
416 1686495569 -0,108696 9,200000 26,000000 26,000000 -20,200000
416 1686495570 -0,108696 9,200000 25,000000 25,000000 -20,200000
416 1686495571 -0,080000 10,000000 24,200000 24,200000 -20,200000
416 1686495572 -0,080000 10,000000 23,400000 23,400000 -20,200000
416 1686495573 -0,080000 10,000000 22,600000 22,600000 -20,200000
416 1686495574 -0,080000 10,000000 21,800000 21,800000 -20,200000
416 1686495575 -0,080000 10,000000 21,000000 21,000000 -20,200000
416 1686495576 0,076923 10,400000 21,800000 21,800000 -20,200000
416 1686495577 0,076923 10,400000 22,600000 22,600000 -20,200000
416 1686495578 0,076923 10,400000 23,400000 23,400000 -20,200000
416 1686495579 0,076923 10,400000 24,200000 24,200000 -20,200000
416 1686495580 0,076923 10,400000 25,000000 25,000000 -20,200000
416 1686495581 -0,017857 11,200000 24,800000 24,800000 -20,200000
416 1686495582 -0,017857 11,200000 24,600000 24,600000 -20,200000
416 1686495583 -0,017857 11,200000 24,400000 24,400000 -20,200000
416 1686495584 -0,017857 11,200000 24,200000 24,200000 -20,200000
416 1686495585 -0,017857 11,200000 24,000000 24,000000 -20,200000
416 1686495586 -0,086207 11,600000 23,000000 23,000000 -20,200000
416 1686495587 -0,086207 11,600000 22,000000 22,000000 -20,200000
416 1686495588 -0,086207 11,600000 21,000000 21,000000 -20,200000
416 1686495589 -0,086207 11,600000 20,000000 20,000000 -20,200000
416 1686495590 -0,086207 11,600000 19,000000 19,000000 -20,200000
416 1686495591 0,049180 12,200000 19,600000 19,600000 -20,200000
416 1686495592 0,049180 12,200000 20,200000 20,200000 -20,200000
416 1686495593 0,049180 12,200000 20,800000 20,800000 -20,200000
416 1686495594 0,049180 12,200000 21,400000 21,400000 -20,200000
416 1686495595 0,049180 12,200000 22,000000 22,000000 -20,200000
416 1686495596 0,076923 13,000000 23,000000 23,000000 -20,200000
416 1686495597 0,076923 13,000000 24,000000 24,000000 -20,200000
416 1686495598 0,076923 13,000000 25,000000 25,000000 -20,200000
416 1686495599 0,076923 13,000000 26,000000 26,000000 -20,200000
416 1686495600 0,076923 13,000000 27,000000 27,000000 -20,200000
416 1686495601 0,000000 13,400000 27,000000 27,000000 -20,200000
416 1686495602 0,000000 13,400000 27,000000 27,000000 -20,200000
416 1686495603 0,000000 13,400000 27,000000 27,000000 -20,200000
416 1686495604 0,000000 13,400000 27,000000 27,000000 -20,200000
416 1686495605 0,000000 13,400000 27,000000 27,000000 -20,200000
