414 1686495531 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686495532 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686495533 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686495534 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686495535 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686495556 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495557 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495558 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495559 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495560 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495571 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495572 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495573 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495574 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495575 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495616 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495617 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495618 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495619 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495620 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495691 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495692 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495693 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495694 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495695 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495736 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495737 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495738 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495739 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495740 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495776 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495777 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495778 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495779 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495780 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495816 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495817 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495818 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495819 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495820 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495896 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495897 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495898 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495899 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495900 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495931 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495932 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495933 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495934 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495935 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495936 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495937 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495938 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495939 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495940 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495971 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495972 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495973 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495974 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495975 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495976 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495977 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495978 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495979 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495980 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495996 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495997 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495998 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686495999 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496000 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496016 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496017 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496018 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496019 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496020 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496056 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496057 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496058 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496120 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496119 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496118 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496117 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496116 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496100 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496099 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496098 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496097 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496096 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496060 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496059 0,200000 -1,000000 0,200000 0,200000 0,016000
414 1686496059 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496060 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496096 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496097 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496098 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496099 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496100 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496116 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496117 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496118 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496119 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496120 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496131 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496132 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496133 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496134 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496135 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496136 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496137 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496138 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496139 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496140 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496171 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496172 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496173 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496174 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496175 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496216 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496217 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496218 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496219 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496220 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496256 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496257 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496258 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496259 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496260 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496291 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496292 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496293 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496294 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496295 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496296 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496297 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496298 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496299 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496300 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496306 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496307 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496308 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496309 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496310 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496331 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496332 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496333 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496334 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496335 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496336 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686496337 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686496338 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686496339 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686496340 0,400000 -1,000000 -101,000000 0,000000 0,000000
414 1686496371 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496372 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496373 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496374 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496375 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496376 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496377 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496378 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496379 0,200000 -1,000000 -101,000000 0,000000 0,000000
414 1686496380 0,200000 -1,000000 -101,000000 0,000000 0,000000
