394 1686495526 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495527 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495528 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495529 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495530 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495531 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495532 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495533 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495534 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495535 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495536 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495537 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495538 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495539 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495540 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495541 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495542 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495543 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495544 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495545 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495546 3,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495547 3,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495548 3,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495549 3,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495550 3,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495551 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495552 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495553 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495554 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495555 1,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495556 3,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495557 3,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495558 3,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495559 3,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495560 3,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495561 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495562 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495563 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495564 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495565 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495566 1,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495567 1,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495568 1,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495569 1,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495570 1,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495571 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495572 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495573 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495574 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495575 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495576 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495577 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495578 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495579 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495580 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495581 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495582 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495583 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495584 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495585 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495586 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495587 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495588 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495589 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495590 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495591 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495592 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495593 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495594 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495595 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495596 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495597 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495598 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495599 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495600 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495601 0,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495602 0,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495603 0,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495604 0,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495605 0,400000 -1,000000 -101,000000 0,000000 0,000000
394 1686495606 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495607 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495608 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495609 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495610 1,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495611 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495612 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495613 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495614 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495615 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495616 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495617 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495618 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495619 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495620 0,800000 -1,000000 -101,000000 0,000000 0,000000
394 1686495621 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495622 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495623 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495624 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495625 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495626 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495627 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495628 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495629 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495630 0,600000 -1,000000 -101,000000 0,000000 0,000000
394 1686495631 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495632 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495633 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495634 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495635 1,200000 -1,000000 -101,000000 0,000000 0,000000
394 1686495636 2,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495637 2,000000 -1,000000 -101,000000 0,000000 0,000000
394 1686495638 2,000000 -1,000000 -101,000000 0,000000 0,000000
